zone;day;week;climatic_year;ror_hydro_gen
france;248;248;1982;81.961
france;248;248;1983;87.088
france;248;248;1984;66.013
france;248;248;1985;81.933
france;248;248;1986;76.643
france;248;248;1987;83.068
france;248;248;1988;99.082
france;248;248;1989;65.051
france;248;248;1990;63.088
france;248;248;1991;54.597
france;248;248;1992;81.878
france;248;248;1993;70.294
france;248;248;1994;88.911
france;248;248;1995;77.648
france;248;248;1996;81.406
france;248;248;1997;77.085
france;248;248;1998;76.331
france;248;248;1999;64.442
france;248;248;2000;74.4
france;248;248;2001;105.169
france;248;248;2002;65.293
france;248;248;2003;48.153
france;248;248;2004;83.045
france;248;248;2005;64.723
france;248;248;2006;82.077
france;248;248;2007;85.877
france;248;248;2008;91.71
france;248;248;2009;61.873
france;248;248;2010;70.9
france;248;248;2011;78.372
france;248;248;2012;76.209
france;248;248;2013;70.931
france;248;248;2014;72.602
france;248;248;2015;51.17
france;248;248;2016;69.904
france;248;248;2017;71.392
france;249;249;1982;92.037
france;249;249;1983;84.899
france;249;249;1984;89.605
france;249;249;1985;80.59
france;249;249;1986;75.217
france;249;249;1987;81.365
france;249;249;1988;96.661
france;249;249;1989;64.757
france;249;249;1990;62.956
france;249;249;1991;55.181
france;249;249;1992;79.624
france;249;249;1993;69.174
france;249;249;1994;83.612
france;249;249;1995;76.837
france;249;249;1996;78.908
france;249;249;1997;76.593
france;249;249;1998;78.467
france;249;249;1999;63.852
france;249;249;2000;74.263
france;249;249;2001;102.671
france;249;249;2002;71.632
france;249;249;2003;49.477
france;249;249;2004;80.386
france;249;249;2005;55.936
france;249;249;2006;79.666
france;249;249;2007;83.606
france;249;249;2008;79.777
france;249;249;2009;63.005
france;249;249;2010;69.033
france;249;249;2011;79.333
france;249;249;2012;75.615
france;249;249;2013;70.673
france;249;249;2014;71.794
france;249;249;2015;52.416
france;249;249;2016;69.776
france;249;249;2017;70.924
france;250;250;1982;96.958
france;250;250;1983;82.556
france;250;250;1984;89.344
france;250;250;1985;79.803
france;250;250;1986;73.924
france;250;250;1987;79.847
france;250;250;1988;93.078
france;250;250;1989;64.397
france;250;250;1990;62.871
france;250;250;1991;55.499
france;250;250;1992;76.849
france;250;250;1993;56.598
france;250;250;1994;83.868
france;250;250;1995;73.375
france;250;250;1996;76.832
france;250;250;1997;75.798
france;250;250;1998;69.748
france;250;250;1999;63.998
france;250;250;2000;73.793
france;250;250;2001;100.95
france;250;250;2002;79.126
france;250;250;2003;48.892
france;250;250;2004;78.12
france;250;250;2005;44.11
france;250;250;2006;78.273
france;250;250;2007;81.542
france;250;250;2008;109.386
france;250;250;2009;63.319
france;250;250;2010;92.983
france;250;250;2011;76.459
france;250;250;2012;74.705
france;250;250;2013;61.849
france;250;250;2014;71.056
france;250;250;2015;53.143
france;250;250;2016;69.526
france;250;250;2017;70.256
france;251;251;1982;98.698
france;251;251;1983;80.267
france;251;251;1984;87.464
france;251;251;1985;78.552
france;251;251;1986;72.397
france;251;251;1987;78.19
france;251;251;1988;89.325
france;251;251;1989;61.732
france;251;251;1990;62.913
france;251;251;1991;55.497
france;251;251;1992;74.053
france;251;251;1993;58.296
france;251;251;1994;98.95
france;251;251;1995;79.745
france;251;251;1996;74.995
france;251;251;1997;75.095
france;251;251;1998;72.561
france;251;251;1999;65.046
france;251;251;2000;73.346
france;251;251;2001;98.738
france;251;251;2002;61.098
france;251;251;2003;50.535
france;251;251;2004;76.278
france;251;251;2005;31.856
france;251;251;2006;76.936
france;251;251;2007;79.622
france;251;251;2008;118.367
france;251;251;2009;63.394
france;251;251;2010;75.197
france;251;251;2011;73.517
france;251;251;2012;73.253
france;251;251;2013;64.661
france;251;251;2014;70.11
france;251;251;2015;53.967
france;251;251;2016;69.25
france;251;251;2017;69.739
france;252;252;1982;97.157
france;252;252;1983;79.842
france;252;252;1984;85.205
france;252;252;1985;77.295
france;252;252;1986;71.151
france;252;252;1987;76.612
france;252;252;1988;86.085
france;252;252;1989;61.654
france;252;252;1990;62.797
france;252;252;1991;55.407
france;252;252;1992;65.877
france;252;252;1993;60.121
france;252;252;1994;85.553
france;252;252;1995;82.757
france;252;252;1996;73.295
france;252;252;1997;74.27
france;252;252;1998;74.051
france;252;252;1999;65.658
france;252;252;2000;72.95
france;252;252;2001;97.404
france;252;252;2002;48.929
france;252;252;2003;57.054
france;252;252;2004;74.676
france;252;252;2005;18.494
france;252;252;2006;75.574
france;252;252;2007;77.934
france;252;252;2008;117.224
france;252;252;2009;63.34
france;252;252;2010;58.544
france;252;252;2011;71.136
france;252;252;2012;71.838
france;252;252;2013;69.608
france;252;252;2014;70.066
france;252;252;2015;54.555
france;252;252;2016;68.967
france;252;252;2017;64.93
france;253;253;1982;93.919
france;253;253;1983;88.287
france;253;253;1984;81.786
france;253;253;1985;76.133
france;253;253;1986;69.761
france;253;253;1987;74.99
france;253;253;1988;83.733
france;253;253;1989;60.57
france;253;253;1990;62.486
france;253;253;1991;55.759
france;253;253;1992;60.946
france;253;253;1993;68.775
france;253;253;1994;99.56
france;253;253;1995;79.114
france;253;253;1996;71.862
france;253;253;1997;73.48
france;253;253;1998;75.341
france;253;253;1999;66.095
france;253;253;2000;72.471
france;253;253;2001;97.091
france;253;253;2002;60.778
france;253;253;2003;61.116
france;253;253;2004;73.423
france;253;253;2005;25.286
france;253;253;2006;74.356
france;253;253;2007;76.457
france;253;253;2008;112.22
france;253;253;2009;63.163
france;253;253;2010;66.148
france;253;253;2011;69.083
france;253;253;2012;70.576
france;253;253;2013;72.678
france;253;253;2014;70.566
france;253;253;2015;54.955
france;253;253;2016;68.635
france;253;253;2017;65.968
france;254;254;1982;90.353
france;254;254;1983;95.948
france;254;254;1984;84.253
france;254;254;1985;74.997
france;254;254;1986;68.849
france;254;254;1987;73.437
france;254;254;1988;81.881
france;254;254;1989;46.832
france;254;254;1990;62.227
france;254;254;1991;55.251
france;254;254;1992;61.283
france;254;254;1993;76.132
france;254;254;1994;96.156
france;254;254;1995;79.992
france;254;254;1996;70.633
france;254;254;1997;72.721
france;254;254;1998;86.883
france;254;254;1999;66.673
france;254;254;2000;71.966
france;254;254;2001;96.439
france;254;254;2002;71.343
france;254;254;2003;62.992
france;254;254;2004;72.48
france;254;254;2005;44.079
france;254;254;2006;72.325
france;254;254;2007;75.185
france;254;254;2008;104.582
france;254;254;2009;62.875
france;254;254;2010;66.645
france;254;254;2011;64.999
france;254;254;2012;69.647
france;254;254;2013;74.401
france;254;254;2014;70.979
france;254;254;2015;55.307
france;254;254;2016;68.424
france;254;254;2017;68.26
france;255;255;1982;87.042
france;255;255;1983;100.537
france;255;255;1984;84.189
france;255;255;1985;74.003
france;255;255;1986;53.093
france;255;255;1987;71.944
france;255;255;1988;80.304
france;255;255;1989;48.429
france;255;255;1990;61.934
france;255;255;1991;49.552
france;255;255;1992;65.311
france;255;255;1993;73.807
france;255;255;1994;93.675
france;255;255;1995;81.174
france;255;255;1996;69.569
france;255;255;1997;67.41
france;255;255;1998;95.58
france;255;255;1999;66.79
france;255;255;2000;71.414
france;255;255;2001;95.047
france;255;255;2002;77.034
france;255;255;2003;63.421
france;255;255;2004;71.707
france;255;255;2005;53.936
france;255;255;2006;70.659
france;255;255;2007;74.063
france;255;255;2008;99.925
france;255;255;2009;62.557
france;255;255;2010;66.557
france;255;255;2011;66.028
france;255;255;2012;68.987
france;255;255;2013;74.803
france;255;255;2014;71.023
france;255;255;2015;39.327
france;255;255;2016;68.181
france;255;255;2017;68.669
france;256;256;1982;84.089
france;256;256;1983;101.849
france;256;256;1984;82.992
france;256;256;1985;73.094
france;256;256;1986;57.771
france;256;256;1987;70.413
france;256;256;1988;78.753
france;256;256;1989;53.568
france;256;256;1990;62.094
france;256;256;1991;50.574
france;256;256;1992;66.973
france;256;256;1993;76.077
france;256;256;1994;122.113
france;256;256;1995;120.784
france;256;256;1996;68.438
france;256;256;1997;81.143
france;256;256;1998;110.158
france;256;256;1999;50.874
france;256;256;2000;71.045
france;256;256;2001;93.127
france;256;256;2002;61.636
france;256;256;2003;63.063
france;256;256;2004;70.624
france;256;256;2005;58.049
france;256;256;2006;59.969
france;256;256;2007;73.022
france;256;256;2008;100.314
france;256;256;2009;62.119
france;256;256;2010;66.78
france;256;256;2011;66.632
france;256;256;2012;74.318
france;256;256;2013;75.193
france;256;256;2014;70.812
france;256;256;2015;29.166
france;256;256;2016;67.896
france;256;256;2017;67.595
france;257;257;1982;81.567
france;257;257;1983;99.318
france;257;257;1984;80.804
france;257;257;1985;72.57
france;257;257;1986;61.599
france;257;257;1987;69.29
france;257;257;1988;77.47
france;257;257;1989;55.366
france;257;257;1990;56.826
france;257;257;1991;53.893
france;257;257;1992;67.046
france;257;257;1993;88.596
france;257;257;1994;160.452
france;257;257;1995;128.372
france;257;257;1996;67.923
france;257;257;1997;84.852
france;257;257;1998;118.084
france;257;257;1999;51.547
france;257;257;2000;70.352
france;257;257;2001;95.161
france;257;257;2002;57.348
france;257;257;2003;62.662
france;257;257;2004;69.628
france;257;257;2005;59.732
france;257;257;2006;53.582
france;257;257;2007;71.829
france;257;257;2008;136.794
france;257;257;2009;61.72
france;257;257;2010;67.118
france;257;257;2011;66.415
france;257;257;2012;76.505
france;257;257;2013;71.0
france;257;257;2014;70.384
france;257;257;2015;48.698
france;257;257;2016;67.795
france;257;257;2017;66.723
france;258;258;1982;79.3
france;258;258;1983;93.891
france;258;258;1984;78.758
france;258;258;1985;72.461
france;258;258;1986;52.207
france;258;258;1987;68.486
france;258;258;1988;77.0
france;258;258;1989;56.96
france;258;258;1990;59.819
france;258;258;1991;55.325
france;258;258;1992;66.739
france;258;258;1993;90.487
france;258;258;1994;190.435
france;258;258;1995;127.65
france;258;258;1996;67.855
france;258;258;1997;83.154
france;258;258;1998;120.282
france;258;258;1999;55.387
france;258;258;2000;70.135
france;258;258;2001;96.16
france;258;258;2002;60.279
france;258;258;2003;62.713
france;258;258;2004;66.771
france;258;258;2005;60.183
france;258;258;2006;58.237
france;258;258;2007;71.078
france;258;258;2008;147.27
france;258;258;2009;61.172
france;258;258;2010;67.016
france;258;258;2011;66.066
france;258;258;2012;75.572
france;258;258;2013;86.837
france;258;258;2014;66.546
france;258;258;2015;59.764
france;258;258;2016;52.77
france;258;258;2017;66.968
france;259;259;1982;77.399
france;259;259;1983;116.922
france;259;259;1984;84.951
france;259;259;1985;72.113
france;259;259;1986;50.733
france;259;259;1987;67.804
france;259;259;1988;76.269
france;259;259;1989;58.399
france;259;259;1990;62.324
france;259;259;1991;56.141
france;259;259;1992;66.193
france;259;259;1993;89.223
france;259;259;1994;205.204
france;259;259;1995;120.956
france;259;259;1996;67.521
france;259;259;1997;80.437
france;259;259;1998;118.264
france;259;259;1999;51.614
france;259;259;2000;69.86
france;259;259;2001;96.552
france;259;259;2002;61.106
france;259;259;2003;62.848
france;259;259;2004;66.762
france;259;259;2005;60.356
france;259;259;2006;54.371
france;259;259;2007;70.308
france;259;259;2008;147.794
france;259;259;2009;52.76
france;259;259;2010;66.889
france;259;259;2011;65.727
france;259;259;2012;74.219
france;259;259;2013;95.734
france;259;259;2014;66.218
france;259;259;2015;47.7
france;259;259;2016;51.285
france;259;259;2017;67.317
france;260;260;1982;75.753
france;260;260;1983;120.072
france;260;260;1984;87.206
france;260;260;1985;71.613
france;260;260;1986;48.833
france;260;260;1987;67.262
france;260;260;1988;75.481
france;260;260;1989;59.206
france;260;260;1990;62.403
france;260;260;1991;56.763
france;260;260;1992;65.408
france;260;260;1993;88.839
france;260;260;1994;200.286
france;260;260;1995;113.443
france;260;260;1996;67.113
france;260;260;1997;78.056
france;260;260;1998;113.856
france;260;260;1999;54.496
france;260;260;2000;69.526
france;260;260;2001;97.951
france;260;260;2002;61.23
france;260;260;2003;62.878
france;260;260;2004;66.429
france;260;260;2005;60.044
france;260;260;2006;61.772
france;260;260;2007;74.08
france;260;260;2008;138.189
france;260;260;2009;48.772
france;260;260;2010;65.716
france;260;260;2011;65.351
france;260;260;2012;72.796
france;260;260;2013;98.727
france;260;260;2014;60.968
france;260;260;2015;65.886
france;260;260;2016;63.543
france;260;260;2017;67.112
france;261;261;1982;74.523
france;261;261;1983;116.53
france;261;261;1984;89.862
france;261;261;1985;71.137
france;261;261;1986;47.557
france;261;261;1987;66.801
france;261;261;1988;75.052
france;261;261;1989;59.708
france;261;261;1990;61.913
france;261;261;1991;57.208
france;261;261;1992;64.842
france;261;261;1993;85.289
france;261;261;1994;185.383
france;261;261;1995;104.513
france;261;261;1996;60.694
france;261;261;1997;76.246
france;261;261;1998;108.435
france;261;261;1999;53.854
france;261;261;2000;69.336
france;261;261;2001;99.476
france;261;261;2002;60.933
france;261;261;2003;62.791
france;261;261;2004;68.33
france;261;261;2005;60.171
france;261;261;2006;70.609
france;261;261;2007;80.845
france;261;261;2008;127.136
france;261;261;2009;52.781
france;261;261;2010;64.44
france;261;261;2011;72.962
france;261;261;2012;71.587
france;261;261;2013;103.376
france;261;261;2014;59.502
france;261;261;2015;76.472
france;261;261;2016;62.829
france;261;261;2017;67.247
france;262;262;1982;73.369
france;262;262;1983;111.529
france;262;262;1984;112.414
france;262;262;1985;70.646
france;262;262;1986;51.076
france;262;262;1987;66.419
france;262;262;1988;74.227
france;262;262;1989;59.267
france;262;262;1990;61.951
france;262;262;1991;57.475
france;262;262;1992;64.309
france;262;262;1993;81.367
france;262;262;1994;167.767
france;262;262;1995;90.695
france;262;262;1996;58.298
france;262;262;1997;74.826
france;262;262;1998;102.115
france;262;262;1999;37.791
france;262;262;2000;69.027
france;262;262;2001;97.478
france;262;262;2002;56.266
france;262;262;2003;62.609
france;262;262;2004;68.866
france;262;262;2005;59.315
france;262;262;2006;76.602
france;262;262;2007;80.41
france;262;262;2008;116.905
france;262;262;2009;52.75
france;262;262;2010;64.195
france;262;262;2011;75.756
france;262;262;2012;71.529
france;262;262;2013;104.579
france;262;262;2014;54.631
france;262;262;2015;79.236
france;262;262;2016;64.695
france;262;262;2017;67.102
france;263;263;1982;72.825
france;263;263;1983;106.009
france;263;263;1984;114.871
france;263;263;1985;70.113
france;263;263;1986;54.224
france;263;263;1987;66.029
france;263;263;1988;73.499
france;263;263;1989;58.157
france;263;263;1990;61.896
france;263;263;1991;57.597
france;263;263;1992;63.952
france;263;263;1993;77.117
france;263;263;1994;157.135
france;263;263;1995;122.12
france;263;263;1996;71.78
france;263;263;1997;73.625
france;263;263;1998;96.553
france;263;263;1999;60.76
france;263;263;2000;57.075
france;263;263;2001;95.347
france;263;263;2002;54.298
france;263;263;2003;62.382
france;263;263;2004;69.073
france;263;263;2005;58.796
france;263;263;2006;77.88
france;263;263;2007;78.086
france;263;263;2008;119.116
france;263;263;2009;54.665
france;263;263;2010;63.804
france;263;263;2011;77.62
france;263;263;2012;70.759
france;263;263;2013;103.263
france;263;263;2014;57.527
france;263;263;2015;77.531
france;263;263;2016;68.186
france;263;263;2017;66.86
france;264;264;1982;68.6
france;264;264;1983;101.759
france;264;264;1984;113.917
france;264;264;1985;69.574
france;264;264;1986;57.469
france;264;264;1987;65.766
france;264;264;1988;72.879
france;264;264;1989;58.336
france;264;264;1990;61.856
france;264;264;1991;57.77
france;264;264;1992;63.538
france;264;264;1993;73.429
france;264;264;1994;137.106
france;264;264;1995;130.352
france;264;264;1996;55.314
france;264;264;1997;73.02
france;264;264;1998;91.367
